소분류,세부분류,업체명,주소,전화번호,사업자등록일,업데이트일,정제주소
일반음식점,한식,황제소곱창,"인천광역시 부평구 동수로 80, 402동 110(일부)호 (부평동, 부평역 화성파크드림) ", ,2025-05-08,2025-05-10 04:11:41,인천광역시 부평구 동수로 80/402동 110()호 (부평동 부평역 화성파크드림)
일반음식점,한식,세친구곱창,"인천광역시 부평구 동수로 80, 402동 110(일부)호 (부평동, 부평역 화성파크드림) ", ,2025-05-08,2025-05-10 04:11:41,인천광역시 부평구 동수로 80/402동 110()호 (부평동 부평역 화성파크드림)
일반음식점,한식,신신곱창,"인천광역시 부평구 동수로 80, 402동 110(일부)호 (부평동, 부평역 화성파크드림) ", ,2025-05-08,2025-05-10 04:11:41,인천광역시 부평구 동수로 80/402동 110()호 (부평동 부평역 화성파크드림)
일반음식점,한식,곱창가,"인천광역시 부평구 동수로 80, 402동 110(일부)호 (부평동, 부평역 화성파크드림) ", ,2025-05-08,2025-05-10 04:11:41,인천광역시 부평구 동수로 80/402동 110()호 (부평동 부평역 화성파크드림)
일반음식점,호프/통닭,피자나라치킨공주 인천운서점,"인천광역시 중구 화랑목로100번길 49, 1층 104호 (운서동) ", ,2025-05-08,2025-05-10 04:11:12,인천광역시 중구 화랑목로100번길 49/1층 104호 (운서동)
일반음식점,기타,와따메,"인천광역시 서구 발산로 6, 아인시티 주차타워 123,124호 (원당동) ", ,2025-05-08,2025-05-10 04:10:52,인천광역시 서구 발산로 6 아인시티 주차타워 123/124호 (원당동)
일반음식점,한식,꼬들살 뒷고기,"인천광역시 서구 염곡로498번안길 14, 1층 (가정동) ", ,2025-05-08,2025-05-10 04:10:52,인천광역시 서구 염곡로498번안길 14/1층 (가정동)
일반음식점,한식,해송흑염소 송도본점,"인천광역시 연수구 송도힐즈로 1, 1층 (동춘동) ", ,2025-05-08,2025-05-10 04:10:50,인천광역시 연수구 송도힐즈로 1/1층 (동춘동)
일반음식점,기타,우지커피 송도센트럴파크점,"인천광역시 연수구 센트럴로 232, E동 177호 (송도동, 더샵센트럴파크1) ", ,2025-05-08,2025-05-10 04:10:50,인천광역시 연수구 센트럴로 232 E동 177호 (송도동 더샵센트럴파크1)
일반음식점,한식,강화섬 진이쫄우동,"인천광역시 강화군 강화읍 강화대로 396-4, 1층 ", ,2025-05-08,2025-05-10 04:10:46,인천광역시 강화군 강화읍 강화대로 396-4/1층
일반음식점,한식,인생김치찌개(인천운서점),"인천광역시 중구 화랑목로 50-6, 101호 일부 (운서동) ", ,2025-05-07,2025-05-09 04:11:15,인천광역시 중구 화랑목로 50-6/101호 (운서동)
일반음식점,한식,골목식당,"인천광역시 미추홀구 한나루로502번길 84, 한아름빌 101호 (주안동) ", ,2025-05-07,2025-06-18 04:12:01,인천광역시 미추홀구 한나루로502번길 84 한아름빌 101호 (주안동)
일반음식점,한식,오가와(Ogawa),"인천광역시 서구 청라라임로 85, 114호 일부호 (청라동, 청라린스트라우스) ", ,2025-05-07,2025-05-09 04:11:04,인천광역시 서구 청라라임로 85/114호 (청라동 청라린스트라우스)
일반음식점,한식,연남수라,"인천광역시 서구 발산로 27, 선우프라자 104, 105호 (원당동) ", ,2025-05-07,2025-05-09 04:11:02,인천광역시 서구 발산로 27 선우프라자 104/105호 (원당동)
일반음식점,한식,윤상와인,"인천광역시 연수구 송도과학로28번길 8, 더샵 송도트리플타워 East 2층 219호 (송도동) ", ,2025-05-07,2025-05-09 04:10:55,인천광역시 연수구 송도과학로28번길 8 더샵 송도트리플타워 East 2층 219호 (송도동)
일반음식점,중국식,회향면집,"인천광역시 부평구 장제로 104, JY 팰리스 1층 101호 (부평동) ", ,2025-05-07,2025-05-09 04:10:45,인천광역시 부평구 장제로 104 JY 팰리스 1층 101호 (부평동)
일반음식점,감성주점,래빗포차 연수점,"인천광역시 연수구 먼우금로222번길 46, 제1동 지상1층 112호,113호 (연수동) ", ,2025-05-07,2025-05-09 04:10:40,인천광역시 연수구 먼우금로222번길 46 제1동 지상1층 112호/113호 (연수동)
일반음식점,분식,빛나김밥,"인천광역시 연수구 원인재로 14, 상가동 지상1층 110호 (동춘동, 무지개마을아파트) ", ,2025-05-07,2025-05-09 04:10:40,인천광역시 연수구 원인재로 14 상가동 지상1층 110호 (동춘동 무지개마을아파트)
일반음식점,중국식,일품마라탕,"인천광역시 연수구 먼우금로 197, 이리옴프라자 지상1층 110호 (청학동) ", ,2025-05-07,2025-05-09 04:10:40,인천광역시 연수구 먼우금로 197 이리옴프라자 지상1층 110호 (청학동)
일반음식점,식육(숯불구이),한우집투뿔사위 송도직영점,"인천광역시 연수구 컨벤시아대로 80, 402동 지상1층 107,108,109호 (송도동, 인천송도힐스테이트) ", ,2025-05-07,2025-05-09 04:10:40,인천광역시 연수구 컨벤시아대로 80/402동 지상1층 107/108/109호 (송도동 인천송도힐스테이트)
일반음식점,한식,육회한냉면,"인천광역시 부평구 주부토로 236, 인천테크노밸리 U1센터 C동 1층 129호 (갈산동) ", ,2025-05-02,2025-05-04 04:11:23,인천광역시 부평구 주부토로 236 인천테크노밸리 U1센터 C동 1층 129호 (갈산동)
일반음식점,기타,하루포케 인천논곡점,"인천광역시 남동구 남동대로370번길 119, 견우프라자 1층 103호 (논현동) ", ,2025-05-02,2025-05-04 04:11:21,인천광역시 남동구 남동대로370번길 119 견우프라자 1층 103호 (논현동)
일반음식점,기타,아무데나,"인천광역시 남동구 장승남로 41-1, 에메랄드프라자 2층 201호일부,203호 (만수동) ", ,2025-05-02,2025-05-04 04:11:21,인천광역시 남동구 장승남로 41-1 에메랄드프라자 2층 201호/203호 (만수동)
일반음식점,한식,반반찌개,"인천광역시 서구 청라에메랄드로102번길 8-12, 아이케이비즈센터 107호 (청라동) ", ,2025-05-02,2025-05-04 04:11:15,인천광역시 서구 청라에메랄드로102번길 8-12 아이케이비즈센터 107호 (청라동)
일반음식점,호프/통닭,낭만포차,"인천광역시 서구 새오개로 71, 1층 일부호 (신현동) ", ,2025-05-02,2025-05-04 04:11:15,인천광역시 서구 새오개로 71/1층 (신현동)
일반음식점,경양식,굿푸드(Good food),"인천광역시 연수구 벚꽃로158번길 9, 지상1층 일부호 (연수동) ", ,2025-05-02,2025-05-04 04:11:00,인천광역시 연수구 벚꽃로158번길 9 지상1층 (연수동)
일반음식점,한식,7곡제면소 뉴코아아울렛 인천점,"인천광역시 남동구 인하로 485, 뉴코아아울렛 인천점 9층 일부호 (구월동) ", ,2025-05-01,2025-05-04 04:11:19,인천광역시 남동구 인하로 485 뉴코아아울렛 인천점 9층 (구월동)
일반음식점,호프/통닭,처갓집양념치킨 송림점,"인천광역시 동구 샛골로161번길 5, 1층 일부호 (송림동) ",032-773-3297 ,2025-05-01,2025-05-03 04:11:33,인천광역시 동구 샛골로161번길 5/1층 (송림동)
일반음식점,일식,수안초밥 청라점,"인천광역시 서구 중봉대로586번길 19, 홍익파크 203,204호 (청라동) ", ,2025-05-01,2025-05-03 04:11:33,인천광역시 서구 중봉대로586번길 19 홍익파크 203/204호 (청라동)
일반음식점,한식,"명동칼국수,샤브샤브","인천광역시 서구 한들로 74, 한들타워1 201호 (백석동) ", ,2025-05-01,2025-05-03 04:11:33,인천광역시 서구 한들로 74 한들타워1 201호 (백석동)
일반음식점,한식,명가네 국수,"인천광역시 강화군 강화읍 강화대로409번길 4-2, 1층 ", ,2025-05-01,2025-05-03 04:11:22,인천광역시 강화군 강화읍 강화대로409번길 4-2/1층
일반음식점,일식,시죠 인천롯데점,"인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하1층 일부호 (관교동) ", ,2025-05-01,2025-05-03 04:11:11,인천광역시 미추홀구 연남로 35 인천종합터미널 롯데백화점 지하1층 (관교동)
일반음식점,패밀리레스트랑,씨엠,"인천광역시 남동구 소래역로 36, 5층 501호일부호 (논현동) ", ,2025-05-01,2025-05-03 04:11:07,인천광역시 남동구 소래역로 36/5층 501호 (논현동)
일반음식점,한식,김가네,"인천광역시 미추홀구 경원대로 740, 1층 101호 (주안동) ", ,2025-05-01,2025-05-03 04:11:02,인천광역시 미추홀구 경원대로 740/1층 101호 (주안동)
일반음식점,기타,공가네 장어(2호점),"인천광역시 연수구 용담로125번길 22, 지상1, 2층 (연수동) ", ,2025-05-01,2025-05-03 04:10:48,인천광역시 연수구 용담로125번길 22 지상1/2층 (연수동)
일반음식점,기타,에어포트호텔 레스토랑,"인천광역시 중구 영종대로 881, 2층 206,207,208호 (중산동) ", ,2025-05-01,2025-05-03 04:10:43,인천광역시 중구 영종대로 881/2층 206/207/208호 (중산동)
일반음식점,기타,요리주점 구석,"인천광역시 중구 영종대로 911, 블루오션1차 1층 117,118호 (중산동) ", ,2025-05-01,2025-05-03 04:10:41,인천광역시 중구 영종대로 911 블루오션1차 1층 117/118호 (중산동)
휴게음식점,아이스크림,허니홈비 인천점,"인천광역시 미추홀구 인주대로 180, 1층 41호 (용현동) ", ,2025-07-11,2025-07-13 04:11:52,인천광역시 미추홀구 인주대로 180/1층 41호 (용현동)
휴게음식점,기타 휴게음식점,에키노마에,"인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하1층 (관교동) ", ,2025-07-11,2025-07-13 04:11:52,인천광역시 미추홀구 연남로 35 인천종합터미널 롯데백화점 지하1층 (관교동)
휴게음식점,일반조리판매,델리앤고,"인천광역시 연수구 컨벤시아대로 70, 302동 지상1층 128호 (송도동, 인천송도힐스테이트) ", ,2025-07-11,2025-07-13 04:11:45,인천광역시 연수구 컨벤시아대로 70/302동 지상1층 128호 (송도동 인천송도힐스테이트)
휴게음식점,일반조리판매,붕어빵생각,"인천광역시 연수구 해돋이로 168, 혜인프라자 101호 (송도동) ", ,2025-07-11,2025-07-13 04:11:45,인천광역시 연수구 해돋이로 168 혜인프라자 101호 (송도동)
휴게음식점,커피숍,하삼동커피 송도아크베이점,"인천광역시 연수구 워터프런트로 150, 301동 지상1층 301-119호 (송도동, 더샵 송도 아크베이) ", ,2025-07-11,2025-07-13 04:11:45,인천광역시 연수구 워터프런트로 150/301동 지상1층 301-119호 (송도동 더샵 송도 아크베이)
휴게음식점,기타 휴게음식점,카페오슬로,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-11,2025-07-13 04:11:39,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,기타 휴게음식점,바소,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-11,2025-07-13 04:11:39,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,기타 휴게음식점,두유럽미,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-11,2025-07-13 04:11:39,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,기타 휴게음식점,해월커피 송도점,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-11,2025-07-13 04:11:39,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,커피숍,카페 차마다(CAFE CHAMADA),"인천광역시 계양구 안남로 563, 1층 (효성동) ", ,2025-07-11,2025-07-13 04:11:35,인천광역시 계양구 안남로 563/1층 (효성동)
휴게음식점,커피숍,더리터 가좌화미점,"인천광역시 서구 백범로 872, 복합상가,우가우가 C동 1층 (가좌동) ", ,2025-07-11,2025-07-13 04:11:18,인천광역시 서구 백범로 872 복합상가 우가우가 C동 1층 (가좌동)
휴게음식점,커피숍,커피피쉬 카페&전시관,"인천광역시 강화군 길상면 해안남로65번길 35-33, 황산어판장 2층 ", ,2025-07-11,2025-07-13 04:11:11,인천광역시 강화군 길상면 해안남로65번길 35-33 황산어판장 2층
휴게음식점,커피숍,카페 앤드하리,"인천광역시 강화군 길상면 동검길63번길 66, 1, 2층 ", ,2025-07-11,2025-07-13 04:11:11,인천광역시 강화군 길상면 동검길63번길 66/1/2층
휴게음식점,기타 휴게음식점,김밥천국,"인천광역시 서구 가정로 451, 1층 151호 (가정동) ", ,2025-07-10,2025-07-12 04:11:22,인천광역시 서구 가정로 451/1층 151호 (가정동)
휴게음식점,커피숍,츄스추로,"인천광역시 부평구 부평문화로66번길 11, 1층 일부 (부평동) ", ,2025-07-10,2025-07-12 04:11:12,인천광역시 부평구 부평문화로66번길 11/1층 (부평동)
휴게음식점,기타 휴게음식점,우리두리 머물다,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-10,2025-07-12 04:11:02,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,기타 휴게음식점,마담티(마음담은꽃차),"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-10,2025-07-12 04:11:02,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,기타 휴게음식점,마카롱데이즈,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-10,2025-07-12 04:11:02,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,기타 휴게음식점,커피화로스터스컴퍼니,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-07-10,2025-07-12 04:11:02,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,푸드트럭,인투쿠킹,"인천광역시 연수구 송도국제대로 261 (송도동, 송도 더샵 센트럴시티) ", ,2025-07-10,2025-07-12 04:10:56,인천광역시 연수구 송도국제대로 261 (송도동 송도 더샵 센트럴시티)
휴게음식점,기타 휴게음식점,버거킹 인천계산점,"인천광역시 계양구 경명대로 1074, 삼환1빌딩 1층 105,106호 (계산동) ",070-7459-7576 ,2025-07-09,2025-07-13 04:12:08,인천광역시 계양구 경명대로 1074 삼환1빌딩 1층 105/106호 (계산동)
휴게음식점,커피숍,헤이키커피 인천미추홀구청점,"인천광역시 미추홀구 숭의동 232-1 (독정이로82번길 32), 두산위브더제니스센트럴여의 근린생활시설-3동 1층 11호 ", ,2025-07-09,2025-07-11 04:12:09,인천광역시 미추홀구 숭의동 232-1 (독정이로82번길 32) 두산위브더제니스센트럴여의 근린생활시설-3동 1층 11호
휴게음식점,백화점,명랑시대쌀핫도그,"인천광역시 연수구 송도국제대로 123, 현대프리미엄 아울렛 송도점 지하1층 일부호 (송도동) ", ,2025-07-09,2025-07-11 04:11:27,인천광역시 연수구 송도국제대로 123 현대프리미엄 아울렛 송도점 지하1층 (송도동)
휴게음식점,커피숍,백억커피 인천석남점,"인천광역시 서구 길주로 98, 1층 일부호 (석남동) ", ,2025-07-09,2025-07-11 04:11:27,인천광역시 서구 길주로 98/1층 (석남동)
휴게음식점,커피숍,감성커피 검단어반센트로점,"인천광역시 서구 이음3로 101, 근린생활시설동 4호 (당하동, e편한세상 검단 어반센트로) ", ,2025-07-09,2025-07-11 04:11:27,인천광역시 서구 이음3로 101 근린생활시설동 4호 (당하동 e편한세상 검단 어반센트로)
휴게음식점,일반조리판매,정직유부 검단아라점,"인천광역시 서구 바리미로 17, 로데오스퀘어 105호 (원당동) ", ,2025-07-07,2025-07-09 04:11:37,인천광역시 서구 바리미로 17 로데오스퀘어 105호 (원당동)
